   253	2021-08-07 12:18:23	libndp 1.8-1
   254	2021-08-07 12:18:23	libnice 0.1.18-2
   255	2021-08-07 12:18:23	libofa 0.9.3-9
   256	2021-08-07 12:18:23	libpgm 5.3.128-1
   257	2021-08-07 12:18:23	libraw1394 2.1.2-3
   258	2021-08-07 12:18:23	libshout 1:2.4.5-1
   259	2021-08-07 12:18:23	libsidplay 1.36.59-10
   260	2021-08-07 12:18:23	libsodium 1.0.18-2
   261	2021-08-07 12:18:23	libsoxr 0.1.3-2
   262	2021-08-07 12:18:23	libtheora 1.1.1-5
   263	2021-08-07 12:18:23	libvisual 0.4.0-8
   264	2021-08-07 12:18:23	libxklavier 5.4-3
   265	2021-08-07 12:18:23	l-smash 2.14.5-2
   266	2021-08-07 12:18:23	nss-mdns 0.15.1-1
   267	2021-08-07 12:18:23	opencore-amr 0.1.5-5
   268	2021-08-07 12:18:23	openjpeg2 2.4.0-1
   269	2021-08-07 12:18:23	orc 0.4.32-1
   270	2021-08-07 12:18:23	os-prober 1.79-1
   271	2021-08-07 12:18:23	portaudio 1:19.7.0-1
   272	2021-08-07 12:18:23	pulseaudio 15.0-1
   273	2021-08-07 12:18:23	pulseaudio-bluetooth 15.0-1
   274	2021-08-07 12:18:23	rav1e 0.4.1-1
   275	2021-08-07 12:18:23	rtkit 0.13-1
   276	2021-08-07 12:18:23	sbc 1.5-2
   277	2021-08-07 12:18:23	serd 0.30.10-1
   278	2021-08-07 12:18:23	sord 0.16.8-1
   279	2021-08-07 12:18:23	spandsp 0.0.6-3
   280	2021-08-07 12:18:23	svt-hevc 1.5.1-1
   281	2021-08-07 12:18:23	taglib 1.12-1
   282	2021-08-07 12:18:23	twolame 0.4.0-2
   283	2021-08-07 12:18:23	vid.stab 1.1-3
   284	2021-08-07 12:18:23	vmaf 1.5.3-1
   285	2021-08-07 12:18:23	wavpack 5.4.0-1
   286	2021-08-07 12:18:23	webrtc-audio-processing 0.3.1-3
   287	2021-08-07 12:18:23	wildmidi 0.4.4-1
